0
https://en.wikipedia.org/wiki/USS_Hornet_Museum
https://en.wikipedia.org/wiki/USS_Akron_(ZRS-4)
https://en.wikipedia.org/wiki/USS_San_Joaquin_(AKA-109)
https://en.wikipedia.org/wiki/USS_Sedgwick_(AKA-110)
https://en.wikipedia.org/wiki/USS_Whitfield_(AKA-111)
https://en.wikipedia.org/wiki/USS_Deimos_(AKL-40)
https://en.wikipedia.org/wiki/USS_Urgent_(ARS-48)
https://en.wikipedia.org/wiki/USS_Canopus_(AS-27)
https://en.wikipedia.org/wiki/USS_Tamaroa_(AT-62)
https://en.wikipedia.org/wiki/USS_Percival_(DD-452)
https://en.wikipedia.org/wiki/USS_Condor_(AM-11)
https://en.wikipedia.org/wiki/USS_Plover_(AM-12)
https://en.wikipedia.org/wiki/USS_Goshawk_(AM-42)
https://en.wikipedia.org/wiki/USS_Raven_(AM-49)
https://en.wikipedia.org/wiki/USS_Shrike_(AM-50)
https://en.wikipedia.org/wiki/USS_Enhance_(AM-228)
https://en.wikipedia.org/wiki/USS_Fortify_(AM-237)
https://en.wikipedia.org/wiki/USS_Illusive_(AM-243)
https://en.wikipedia.org/wiki/USS_Impervious_(AM-245)
https://en.wikipedia.org/wiki/USS_Rival_(AM-292)
https://en.wikipedia.org/wiki/USS_Sagacity_(AM-293)
https://en.wikipedia.org/wiki/USS_Minah_(AM-370)
https://en.wikipedia.org/wiki/USS_Albatross_(AM-391)
https://en.wikipedia.org/wiki/USS_Bullfinch_(AM-392)
https://en.wikipedia.org/wiki/USS_Firecrest_(AM-394)
https://en.wikipedia.org/wiki/USS_Grosbeak_(AM-397)
https://en.wikipedia.org/wiki/USS_Grouse_(AM-398)
https://en.wikipedia.org/wiki/USS_Waxbill_(AM-414)
https://en.wikipedia.org/wiki/USS_Linnet_(AM-417)
https://en.wikipedia.org/wiki/USS_Magpie_(AM-418)
https://en.wikipedia.org/wiki/USS_Chanticleer_(AMc-60)
https://en.wikipedia.org/wiki/USS_Gazelle_(BAM-17)
https://en.wikipedia.org/wiki/USS_Sparrow_(MHC-42)
https://en.wikipedia.org/wiki/USS_MSC-312
https://en.wikipedia.org/wiki/USS_Vagrant_(PYc-30)
https://en.wikipedia.org/wiki/USS_SC-419
https://en.wikipedia.org/wiki/USS_Cambridge_(ID-1651)
https://en.wikipedia.org/wiki/USS_Lillie_B_(SP-1502)
https://en.wikipedia.org/wiki/USS_Columbia_(1813)
https://en.wikipedia.org/wiki/USS_Illinois_(1864)
https://en.wikipedia.org/wiki/USS_Java_(1863)
https://en.wikipedia.org/wiki/USS_Pompanoosuc
https://en.wikipedia.org/wiki/USS_New_York_(1820)
https://en.wikipedia.org/wiki/USS_Greyhound_(ID-1672)
https://en.wikipedia.org/wiki/USS_Colington_(YFB-43)
https://en.wikipedia.org/wiki/USS_Waa_Hele_Honoa_(YFB-83)
https://en.wikipedia.org/wiki/USS_Moko_Holo_Hele_(YFB-87)
https://en.wikipedia.org/wiki/USS_Catawba_(YT-32)
https://en.wikipedia.org/wiki/USS_Choctaw_(YT-114)
https://en.wikipedia.org/wiki/USS_Catawba_(YTM-32)
